from,to,value
LTA,TNFRSF14,1
TNFSF14,TNFRSF14,1
PTPN11,PILRB,3
PTPN11,PILRA,3
TNFRSF14,TRAF2,1
TNFRSF14,TRAF5,1
RELA,NFKB1,1
NFKB1,RELA,1
PILRB,PTPN11,3
PILRA,PTPN11,3
C5,C3,3
CFP,C3,3
C3,C5,3
C3,CFP,3
TLR3,TICAM1,1
TLR9,MYD88,1
TLR2,MYD88,1
TRAF6,TAB1,1
IRAK4,TAB1,1
IRAK1,TAB1,1
TRAF6,TAB2,1
IRAK4,TAB2,1
IRAK1,TAB2,1
TRAF6,MAP3K7,1
IRAK4,MAP3K7,1
IRAK1,MAP3K7,1
IKBKE,IRF3,1
TBK1,IRF3,1
CARD9,IRF3,1
IKBKE,IRF7,1
TBK1,IRF7,1
CHUK,IRF7,1
CHUK,NFKBIA,1
IKBKB,NFKBIA,1
IKBKG,NFKBIA,1
IRF3,IFNA1,1
IRF7,IFNA1,1
IRF3,IFNA2,1
IRF7,IFNA2,1
IRF3,IFNA4,1
IRF7,IFNA4,1
IRF3,IFNA5,1
IRF7,IFNA5,1
IRF3,IFNA6,1
IRF7,IFNA6,1
IRF3,IFNA7,1
IRF7,IFNA7,1
IRF3,IFNA8,1
IRF7,IFNA8,1
IRF3,IFNA10,1
IRF7,IFNA10,1
IRF3,IFNA13,1
IRF7,IFNA13,1
IRF3,IFNA14,1
IRF7,IFNA14,1
IRF3,IFNA16,1
IRF7,IFNA16,1
IRF3,IFNA17,1
IRF7,IFNA17,1
IRF3,IFNA21,1
IRF7,IFNA21,1
NFKB1,IL12A,1
RELA,IL12A,1
NFKB1,IL12B,1
RELA,IL12B,1
NFKB1,TNF,1
RELA,TNF,1
NFKB1,IL1B,1
RELA,IL1B,1
NFKB1,IL6,1
RELA,IL6,1
NFKB1,CCL2,1
RELA,CCL2,1
NFKB1,CCL5,1
RELA,CCL5,1
TICAM1,TRAF6,1
MYD88,TRAF6,1
MAVS,TRAF6,1
TRAF3,IKBKE,1
TRAF3,TBK1,1
STING1,TBK1,3
RIGI,MAVS,1
IFIH1,MAVS,1
STAT1,EIF2AK1,1
STAT2,EIF2AK1,1
STAT1,EIF2AK4,1
STAT2,EIF2AK4,1
STAT1,EIF2AK2,1
STAT2,EIF2AK2,1
STAT1,EIF2AK3,1
STAT2,EIF2AK3,1
EIF2AK1,EIF2S1,1
EIF2AK4,EIF2S1,1
EIF2AK2,EIF2S1,1
EIF2AK3,EIF2S1,1
PPP1CA,EIF2S1,2
PPP1CB,EIF2S1,2
PPP1CC,EIF2S1,2
STAT1,OAS1,1
STAT2,OAS1,1
STAT1,OAS2,1
STAT2,OAS2,1
STAT1,OAS3,1
STAT2,OAS3,1
OAS1,RNASEL,3
OAS2,RNASEL,3
OAS3,RNASEL,3
SRSF8,NXF1,3
SRSF1,NXF1,3
SRSF2,NXF1,3
SRSF3,NXF1,3
SRSF4,NXF1,3
SRSF5,NXF1,3
SRSF6,NXF1,3
SRSF7,NXF1,3
SRSF9,NXF1,3
SRSF8,NXF3,3
SRSF1,NXF3,3
SRSF2,NXF3,3
SRSF3,NXF3,3
SRSF4,NXF3,3
SRSF5,NXF3,3
SRSF6,NXF3,3
SRSF7,NXF3,3
SRSF9,NXF3,3
SRSF8,NXF2,3
SRSF1,NXF2,3
SRSF2,NXF2,3
SRSF3,NXF2,3
SRSF4,NXF2,3
SRSF5,NXF2,3
SRSF6,NXF2,3
SRSF7,NXF2,3
SRSF9,NXF2,3
SRSF8,NXF2B,3
SRSF1,NXF2B,3
SRSF2,NXF2B,3
SRSF3,NXF2B,3
SRSF4,NXF2B,3
SRSF5,NXF2B,3
SRSF6,NXF2B,3
SRSF7,NXF2B,3
SRSF9,NXF2B,3
IFNA1,IFNAR1,1
IFNA2,IFNAR1,1
IFNA4,IFNAR1,1
IFNA5,IFNAR1,1
IFNA6,IFNAR1,1
IFNA7,IFNAR1,1
IFNA8,IFNAR1,1
IFNA10,IFNAR1,1
IFNA13,IFNAR1,1
IFNA14,IFNAR1,1
IFNA16,IFNAR1,1
IFNA17,IFNAR1,1
IFNA21,IFNAR1,1
IFNB1,IFNAR1,1
JAK1,IFNAR1,3
TYK2,IFNAR1,3
IFNA1,IFNAR2,1
IFNA2,IFNAR2,1
IFNA4,IFNAR2,1
IFNA5,IFNAR2,1
IFNA6,IFNAR2,1
IFNA7,IFNAR2,1
IFNA8,IFNAR2,1
IFNA10,IFNAR2,1
IFNA13,IFNAR2,1
IFNA14,IFNAR2,1
IFNA16,IFNAR2,1
IFNA17,IFNAR2,1
IFNA21,IFNAR2,1
IFNB1,IFNAR2,1
JAK1,IFNAR2,3
TYK2,IFNAR2,3
JAK1,IFNGR1,3
JAK2,IFNGR1,3
IFNG,IFNGR1,1
JAK1,IFNGR2,3
JAK2,IFNGR2,3
IFNG,IFNGR2,1
IRF3,IFNB1,1
IRF7,IFNB1,1
IFNAR1,JAK1,3
IFNAR2,JAK1,3
IFNGR1,JAK1,3
IFNGR2,JAK1,3
SOCS3,JAK1,2
IFNAR1,TYK2,3
IFNAR2,TYK2,3
SOCS3,TYK2,2
JAK1,STAT1,1
TYK2,STAT1,1
IRF9,STAT1,3
JAK2,STAT1,1
JAK1,STAT2,1
TYK2,STAT2,1
IRF9,STAT2,3
STAT1,IRF9,3
STAT2,IRF9,3
IFNGR1,JAK2,3
IFNGR2,JAK2,3
NXF1,SRSF8,3
NXF3,SRSF8,3
NXF2,SRSF8,3
NXF2B,SRSF8,3
SRPK1,SRSF8,1
NXF1,SRSF1,3
NXF3,SRSF1,3
NXF2,SRSF1,3
NXF2B,SRSF1,3
SRPK1,SRSF1,1
NXF1,SRSF2,3
NXF3,SRSF2,3
NXF2,SRSF2,3
NXF2B,SRSF2,3
SRPK1,SRSF2,1
NXF1,SRSF3,3
NXF3,SRSF3,3
NXF2,SRSF3,3
NXF2B,SRSF3,3
SRPK1,SRSF3,1
NXF1,SRSF4,3
NXF3,SRSF4,3
NXF2,SRSF4,3
NXF2B,SRSF4,3
SRPK1,SRSF4,1
NXF1,SRSF5,3
NXF3,SRSF5,3
NXF2,SRSF5,3
NXF2B,SRSF5,3
SRPK1,SRSF5,1
NXF1,SRSF6,3
NXF3,SRSF6,3
NXF2,SRSF6,3
NXF2B,SRSF6,3
SRPK1,SRSF6,1
NXF1,SRSF7,3
NXF3,SRSF7,3
NXF2,SRSF7,3
NXF2B,SRSF7,3
SRPK1,SRSF7,1
NXF1,SRSF9,3
NXF3,SRSF9,3
NXF2,SRSF9,3
NXF2B,SRSF9,3
SRPK1,SRSF9,1
HLA-DMA,CD74,3
HLA-DMB,CD74,3
HLA-DOA,CD74,3
HLA-DOB,CD74,3
HLA-DPA1,CD74,3
HLA-DPB1,CD74,3
HLA-DQA1,CD74,3
HLA-DQA2,CD74,3
HLA-DQB1,CD74,3
HLA-DRA,CD74,3
HLA-DRB1,CD74,3
HLA-DRB3,CD74,3
HLA-DRB4,CD74,3
HLA-DRB5,CD74,3
CD74,HLA-DMA,3
CD74,HLA-DMB,3
CD74,HLA-DOA,3
CD74,HLA-DOB,3
CD74,HLA-DPA1,3
CD74,HLA-DPB1,3
CD74,HLA-DQA1,3
CD74,HLA-DQA2,3
CD74,HLA-DQB1,3
CD74,HLA-DRA,3
CD74,HLA-DRB1,3
CD74,HLA-DRB3,3
CD74,HLA-DRB4,3
CD74,HLA-DRB5,3
FASLG,FAS,1
TNF,TNFRSF1A,1
FAS,FADD,1
TRADD,FADD,1
FADD,CASP8,1
TRAF2,CHUK,3
TRAF5,CHUK,3
TAB1,CHUK,1
TAB2,CHUK,1
MAP3K7,CHUK,1
TRAF6,CHUK,1
IRAK4,CHUK,1
IRAK1,CHUK,1
TRAF2,IKBKB,3
TRAF5,IKBKB,3
TAB1,IKBKB,1
TAB2,IKBKB,1
MAP3K7,IKBKB,1
TRAF2,IKBKG,3
