from,to,value
DHFR,FPGS,3
DHFR2,FPGS,3
GGH,FPGS,3
FPGS,DHFR,3
DHFR2,DHFR,3
GGH,DHFR,3
SPR,DHFR,3
CBR1,DHFR,3
FPGS,DHFR2,3
DHFR,DHFR2,3
GGH,DHFR2,3
SPR,DHFR2,3
CBR1,DHFR2,3
DHFR,QDPR,3
DHFR2,QDPR,3
PCBD1,QDPR,3
PCBD2,QDPR,3
SPR,QDPR,3
AKR1B1,QDPR,3
AKR1B15,QDPR,3
AKR1B10,QDPR,3
FPGS,GGH,3
GCH1,ALPI,3
GCH1,ALPL,3
GCH1,ALPP,3
GCH1,ALPG,3
GCH1,PTS,3
MOCS1,MOCS2,3
MOCS2,GPHN,3
GPHN,MOCOS,3
PAH,PCBD1,3
TH,PCBD1,3
TPH2,PCBD1,3
TPH1,PCBD1,3
PAH,PCBD2,3
TH,PCBD2,3
TPH2,PCBD2,3
TPH1,PCBD2,3
DHFR,PAH,3
DHFR2,PAH,3
QDPR,PAH,3
SPR,PAH,3
AKR1B1,PAH,3
AKR1B15,PAH,3
AKR1B10,PAH,3
DHFR,TH,3
DHFR2,TH,3
QDPR,TH,3
SPR,TH,3
AKR1B1,TH,3
AKR1B15,TH,3
AKR1B10,TH,3
DHFR,TPH2,3
DHFR2,TPH2,3
QDPR,TPH2,3
SPR,TPH2,3
AKR1B1,TPH2,3
AKR1B15,TPH2,3
AKR1B10,TPH2,3
DHFR,TPH1,3
DHFR2,TPH1,3
QDPR,TPH1,3
SPR,TPH1,3
AKR1B1,TPH1,3
AKR1B15,TPH1,3
AKR1B10,TPH1,3
PTS,SPR,3
AKR1B1,SPR,3
AKR1B15,SPR,3
AKR1B10,SPR,3
CBR1,SPR,3
PTS,AKR1B1,3
AKR1C3,AKR1B1,3
PTS,AKR1B15,3
AKR1C3,AKR1B15,3
PTS,AKR1B10,3
AKR1C3,AKR1B10,3
PTS,CBR1,3
PTS,AKR1C3,3
