from,to,value
HMGCR,MVK,3
ACAT1,HMGCS1,3
ACAT2,HMGCS1,3
ACAT1,HMGCS2,3
ACAT2,HMGCS2,3
HMGCS1,HMGCR,3
HMGCS2,HMGCR,3
MVD,IDI1,3
MVD,IDI2,3
PMVK,MVD,3
MVK,PMVK,3
IDI1,FDPS,3
IDI2,FDPS,3
MVD,FDPS,3
GGPS1,FDPS,3
IDI1,GGPS1,3
IDI2,GGPS1,3
MVD,GGPS1,3
FDPS,GGPS1,3
FDPS,NUS1,3
GGPS1,NUS1,3
FDPS,DHDDS,3
GGPS1,DHDDS,3
FDPS,PDSS1,3
GGPS1,PDSS1,3
FDPS,PDSS2,3
GGPS1,PDSS2,3
FDPS,CHURC1-FNTB,3
GGPS1,CHURC1-FNTB,3
FDPS,FNTA,3
GGPS1,FNTA,3
FDPS,FNTB,3
GGPS1,FNTB,3
CHURC1-FNTB,RCE1,3
FNTA,RCE1,3
FNTB,RCE1,3
RCE1,ICMT,3
ZMPSTE24,ICMT,3
CHURC1-FNTB,ZMPSTE24,3
FNTA,ZMPSTE24,3
FNTB,ZMPSTE24,3
