from,to,value
TLR4,MYD88,1
TLR2,MYD88,1
MYD88,IRAK1,1
MYD88,IRAK4,1
IRAK1,TRAF6,1
IRAK4,TRAF6,1
TRAF6,MAP3K7,1
TRAF6,TAB1,1
TRAF6,TAB2,1
MAP3K7,CHUK,1
MAP3K7,IKBKB,1
MAP3K7,IKBKG,1
CHUK,NFKBIA,1
IKBKB,NFKBIA,1
IKBKG,NFKBIA,1
NFKB1,NFKBIA,3
RELA,NFKBIA,3
CHUK,NFKBIB,1
IKBKB,NFKBIB,1
IKBKG,NFKBIB,1
NFKB1,NFKBIB,3
RELA,NFKBIB,3
NFKBIA,NFKB1,3
NFKBIB,NFKB1,3
NFKBIA,RELA,3
NFKBIB,RELA,3
MAP3K7,MAPK1,1
MAP3K7,MAPK3,1
MAP3K7,MAPK8,1
MAP3K7,MAPK9,1
MAP3K7,MAPK10,1
MAP2K3,MAPK14,1
MAP2K6,MAPK14,1
MAP2K3,MAPK11,1
MAP2K6,MAPK11,1
MAP2K3,MAPK13,1
MAP2K6,MAPK13,1
MAP2K3,MAPK12,1
MAP2K6,MAPK12,1
MAP3K7,MAP2K3,1
MAP3K7,MAP2K6,1
CCR5,GNAI1,1
CCR5,GNAI2,1
CCR5,GNAI3,1
CCR5,GNAO1,1
NFKB1,IL12A,1
RELA,IL12A,1
GNAI1,IL12A,1
GNAI2,IL12A,1
GNAI3,IL12A,1
GNAO1,IL12A,1
STAT3,IL12A,2
CD40,IL12A,1
NFKB1,IL12B,1
RELA,IL12B,1
GNAI1,IL12B,1
GNAI2,IL12B,1
GNAI3,IL12B,1
GNAO1,IL12B,1
STAT3,IL12B,2
CD40,IL12B,1
NFKB1,TNF,1
RELA,TNF,1
TNFRSF1A,TNF,3
NFKB1,BCL2,1
RELA,BCL2,1
NFKB1,BCL2L1,1
RELA,BCL2L1,1
NFKB1,BIRC2,1
RELA,BIRC2,1
NFKB1,BIRC3,1
RELA,BIRC3,1
NFKB1,XIAP,1
RELA,XIAP,1
NFKB1,BIRC7,1
RELA,BIRC7,1
NFKB1,NOS2,1
RELA,NOS2,1
STAT1,NOS2,1
SOCS1,JAK1,2
IFNGR1,JAK1,3
IFNGR2,JAK1,3
IL10RA,JAK1,3
IL10RB,JAK1,3
SOCS1,JAK2,2
IFNGR1,JAK2,3
IFNGR2,JAK2,3
JAK1,STAT1,1
JAK2,STAT1,1
STAT1,CIITA,1
STAT1,IRGM,1
CIITA,HLA-DMA,1
CIITA,HLA-DMB,1
CIITA,HLA-DOA,1
CIITA,HLA-DOB,1
CIITA,HLA-DPA1,1
CIITA,HLA-DPB1,1
CIITA,HLA-DQA1,1
CIITA,HLA-DQA2,1
CIITA,HLA-DQB1,1
CIITA,HLA-DRA,1
CIITA,HLA-DRB1,1
CIITA,HLA-DRB3,1
CIITA,HLA-DRB4,1
CIITA,HLA-DRB5,1
JAK1,SOCS1,3
JAK2,SOCS1,3
JAK1,STAT3,1
TYK2,STAT3,1
BIRC2,CASP9,2
BIRC3,CASP9,2
XIAP,CASP9,2
BIRC7,CASP9,2
CYCS,CASP9,1
BIRC2,CASP3,2
BIRC3,CASP3,2
XIAP,CASP3,2
BIRC7,CASP3,2
CASP9,CASP3,1
CASP8,CASP3,1
TNFRSF1A,CASP8,1
GNAI1,PIK3R6,1
GNAI2,PIK3R6,1
GNAI3,PIK3R6,1
GNAO1,PIK3R6,1
PDPK1,PIK3R6,3
GNAI1,PIK3R5,1
GNAI2,PIK3R5,1
GNAI3,PIK3R5,1
GNAO1,PIK3R5,1
PDPK1,PIK3R5,3
GNAI1,PIK3CG,1
GNAI2,PIK3CG,1
GNAI3,PIK3CG,1
GNAO1,PIK3CG,1
PDPK1,PIK3CG,3
PIK3R6,PDPK1,3
PIK3R5,PDPK1,3
PIK3CG,PDPK1,3
PDPK1,AKT3,1
PDPK1,AKT1,1
PDPK1,AKT2,1
LAMC3,ITGA6,3
LAMB4,ITGA6,3
LAMA1,ITGA6,3
LAMA2,ITGA6,3
LAMA3,ITGA6,3
LAMA4,ITGA6,3
LAMA5,ITGA6,3
LAMB1,ITGA6,3
LAMB2,ITGA6,3
LAMB3,ITGA6,3
LAMC1,ITGA6,3
LAMC2,ITGA6,3
LAMC3,ITGB1,3
LAMB4,ITGB1,3
LAMA1,ITGB1,3
LAMA2,ITGB1,3
LAMA3,ITGB1,3
LAMA4,ITGB1,3
LAMA5,ITGB1,3
LAMB1,ITGB1,3
LAMB2,ITGB1,3
LAMB3,ITGB1,3
LAMC1,ITGB1,3
LAMC2,ITGB1,3
ITGA6,LAMC3,3
ITGB1,LAMC3,3
ITGA6,LAMB4,3
ITGB1,LAMB4,3
ITGA6,LAMA1,3
ITGB1,LAMA1,3
ITGA6,LAMA2,3
ITGB1,LAMA2,3
ITGA6,LAMA3,3
ITGB1,LAMA3,3
ITGA6,LAMA4,3
ITGB1,LAMA4,3
ITGA6,LAMA5,3
ITGB1,LAMA5,3
ITGA6,LAMB1,3
ITGB1,LAMB1,3
ITGA6,LAMB2,3
ITGB1,LAMB2,3
ITGA6,LAMB3,3
ITGB1,LAMB3,3
ITGA6,LAMC1,3
ITGB1,LAMC1,3
ITGA6,LAMC2,3
ITGB1,LAMC2,3
TLR4,LY96,3
LY96,TLR4,3
TLR2,HSPA1A,3
TLR2,HSPA1B,3
TLR2,HSPA1L,3
TLR2,HSPA6,3
TLR2,HSPA8,3
HSPA1A,TLR2,3
HSPA1B,TLR2,3
HSPA1L,TLR2,3
HSPA6,TLR2,3
HSPA8,TLR2,3
IFNGR1,IFNG,3
IFNGR2,IFNG,3
JAK1,IFNGR1,3
JAK2,IFNGR1,3
IFNG,IFNGR1,3
JAK1,IFNGR2,3
JAK2,IFNGR2,3
IFNG,IFNGR2,3
PPIF,CCR5,1
CD40,CD40LG,3
CD40LG,CD40,3
AKT3,BAD,2
AKT1,BAD,2
AKT2,BAD,2
TNF,TNFRSF1A,3
IL10RA,IL10,3
IL10RB,IL10,3
JAK1,IL10RA,3
IL10,IL10RA,3
TYK2,IL10RA,3
JAK1,IL10RB,3
IL10,IL10RB,3
TYK2,IL10RB,3
IL10RA,TYK2,3
IL10RB,TYK2,3
