from,to,value
HCK,FCGR3A,1
LYN,FCGR3A,1
SYK,FCGR3A,3
IGH,FCGR3A,1
CRK,FCGR3A,3
CRKL,FCGR3A,3
HCK,FCGR3B,1
LYN,FCGR3B,1
SYK,FCGR3B,3
IGH,FCGR3B,1
CRK,FCGR3B,3
CRKL,FCGR3B,3
INPP5D,FCGR2B,3
INPPL1,FCGR2B,3
HCK,FCGR2A,1
LYN,FCGR2A,1
SYK,FCGR2A,3
IGH,FCGR2A,1
CRK,FCGR2A,3
CRKL,FCGR2A,3
HCK,FCGR1A,1
LYN,FCGR1A,1
SYK,FCGR1A,3
IGH,FCGR1A,1
CRK,FCGR1A,3
CRKL,FCGR1A,3
PTPRC,HCK,1
PTPRC,LYN,1
FCGR3A,SYK,3
FCGR3B,SYK,3
FCGR2A,SYK,3
FCGR1A,SYK,3
FCGR3A,IGH,3
FCGR3B,IGH,3
FCGR2A,IGH,3
FCGR1A,IGH,3
SYK,PIK3CA,1
LAT,PIK3CA,3
PLCG1,PIK3CA,3
PLCG2,PIK3CA,3
GAB2,PIK3CA,3
SYK,PIK3CB,1
LAT,PIK3CB,3
PLCG1,PIK3CB,3
PLCG2,PIK3CB,3
GAB2,PIK3CB,3
SYK,PIK3CD,1
LAT,PIK3CD,3
PLCG1,PIK3CD,3
PLCG2,PIK3CD,3
GAB2,PIK3CD,3
SYK,PIK3R1,1
LAT,PIK3R1,3
PLCG1,PIK3R1,3
PLCG2,PIK3R1,3
GAB2,PIK3R1,3
SYK,PIK3R2,1
LAT,PIK3R2,3
PLCG1,PIK3R2,3
PLCG2,PIK3R2,3
GAB2,PIK3R2,3
SYK,PIK3R3,1
LAT,PIK3R3,3
PLCG1,PIK3R3,3
PLCG2,PIK3R3,3
GAB2,PIK3R3,3
FCGR2B,INPP5D,3
FCGR2B,INPPL1,3
PIK3CA,LAT,3
PIK3CB,LAT,3
PIK3CD,LAT,3
PIK3R1,LAT,3
PIK3R2,LAT,3
PIK3R3,LAT,3
SYK,PLCG1,1
PIK3CA,PLCG1,1
PIK3CB,PLCG1,1
PIK3CD,PLCG1,1
PIK3R1,PLCG1,1
PIK3R2,PLCG1,1
PIK3R3,PLCG1,1
SYK,PLCG2,1
