from,to,weight
HSD17B1,CYP1A1,3
HSD17B1,CYP3A5,3
HSD17B1,AKR1C3,3
HSD17B1,UGT2B11,3
HSD17B1,UGT2A1,3
HSD17B1,UGT2B28,3
HSD17B1,UGT1A10,3
HSD17B1,UGT1A8,3
HSD17B1,UGT1A7,3
HSD17B1,UGT1A6,3
HSD17B1,UGT1A5,3
HSD17B1,UGT1A9,3
HSD17B1,UGT1A4,3
HSD17B1,UGT1A1,3
HSD17B1,UGT1A3,3
HSD17B1,UGT2A2,3
HSD17B1,UGT2B4,3
HSD17B1,UGT2B7,3
HSD17B1,UGT2B10,3
HSD17B1,UGT2B15,3
HSD17B1,UGT2B17,3
HSD17B1,UGT2A3,3
HSD17B1,CYP1B1,3
HSD17B1,CYP3A4,3
HSD17B2,CYP11B1,3
HSD17B2,CYP11B2,3
HSD17B2,CYP1A1,3
HSD17B2,CYP3A5,3
HSD17B2,AKR1C3,3
HSD17B2,SRD5A1,3
HSD17B2,SRD5A2,3
HSD17B2,SRD5A3,3
HSD17B2,AKR1D1,3
HSD17B2,HSD17B3,3
HSD17B2,UGT2B11,3
HSD17B2,UGT2A1,3
HSD17B2,UGT2B28,3
HSD17B2,UGT1A10,3
HSD17B2,UGT1A8,3
HSD17B2,UGT1A7,3
HSD17B2,UGT1A6,3
HSD17B2,UGT1A5,3
HSD17B2,UGT1A9,3
HSD17B2,UGT1A4,3
HSD17B2,UGT1A1,3
HSD17B2,UGT1A3,3
HSD17B2,UGT2A2,3
HSD17B2,UGT2B4,3
HSD17B2,UGT2B7,3
HSD17B2,UGT2B10,3
HSD17B2,UGT2B15,3
HSD17B2,UGT2B17,3
HSD17B2,UGT2A3,3
HSD17B2,CYP19A1,3
HSD17B2,CYP1B1,3
HSD17B2,CYP3A4,3
HSD17B12,CYP1A1,3
HSD17B12,CYP3A5,3
HSD17B12,AKR1C3,3
HSD17B12,UGT2B11,3
HSD17B12,UGT2A1,3
HSD17B12,UGT2B28,3
HSD17B12,UGT1A10,3
HSD17B12,UGT1A8,3
HSD17B12,UGT1A7,3
HSD17B12,UGT1A6,3
HSD17B12,UGT1A5,3
HSD17B12,UGT1A9,3
HSD17B12,UGT1A4,3
HSD17B12,UGT1A1,3
HSD17B12,UGT1A3,3
HSD17B12,UGT2A2,3
HSD17B12,UGT2B4,3
HSD17B12,UGT2B7,3
HSD17B12,UGT2B10,3
HSD17B12,UGT2B15,3
HSD17B12,UGT2B17,3
HSD17B12,UGT2A3,3
HSD17B12,CYP1B1,3
HSD17B12,CYP3A4,3
HSD17B7,CYP1A1,3
HSD17B7,CYP3A5,3
HSD17B7,AKR1C3,3
HSD17B7,UGT2B11,3
HSD17B7,UGT2A1,3
HSD17B7,UGT2B28,3
HSD17B7,UGT1A10,3
HSD17B7,UGT1A8,3
HSD17B7,UGT1A7,3
HSD17B7,UGT1A6,3
HSD17B7,UGT1A5,3
HSD17B7,UGT1A9,3
HSD17B7,UGT1A4,3
HSD17B7,UGT1A1,3
HSD17B7,UGT1A3,3
HSD17B7,UGT2A2,3
HSD17B7,UGT2B4,3
HSD17B7,UGT2B7,3
