from,to,value
BLM,FANCM,3
RMI1,FANCM,3
RMI2,FANCM,3
TOP3A,FANCM,3
TOP3B,FANCM,3
ATRIP,FANCM,3
ATR,FANCM,3
CENPS-CORT,FANCM,3
CENPX,FANCM,3
CENPS,FANCM,3
FAAP24,FANCM,3
ATRIP,FANCA,3
ATR,FANCA,3
FANCM,FANCD2,3
FANCA,FANCD2,3
FANCB,FANCD2,3
FANCC,FANCD2,3
FANCE,FANCD2,3
FANCF,FANCD2,3
FANCG,FANCD2,3
FANCL,FANCD2,3
FAAP100,FANCD2,3
UBE2T,FANCD2,3
CENPS-CORT,FANCD2,3
CENPX,FANCD2,3
CENPS,FANCD2,3
FAAP24,FANCD2,3
HES1,FANCD2,3
FANCM,FANCI,3
FANCA,FANCI,3
FANCB,FANCI,3
FANCC,FANCI,3
FANCE,FANCI,3
FANCF,FANCI,3
FANCG,FANCI,3
FANCL,FANCI,3
FAAP100,FANCI,3
ATRIP,FANCI,3
ATR,FANCI,3
UBE2T,FANCI,3
CENPS-CORT,FANCI,3
CENPX,FANCI,3
CENPS,FANCI,3
FAAP24,FANCI,3
HES1,FANCI,3
ATRIP,FANCG,3
ATR,FANCG,3
USP1,FANCL,2
WDR48,FANCL,2
BRIP1,PALB2,3
FANCM,BLM,3
RPA4,BLM,3
RPA1,BLM,3
RPA2,BLM,3
RPA3,BLM,3
FANCM,RMI1,3
RPA4,RMI1,3
RPA1,RMI1,3
RPA2,RMI1,3
RPA3,RMI1,3
FANCM,RMI2,3
RPA4,RMI2,3
RPA1,RMI2,3
RPA2,RMI2,3
RPA3,RMI2,3
FANCM,TOP3A,3
RPA4,TOP3A,3
RPA1,TOP3A,3
RPA2,TOP3A,3
RPA3,TOP3A,3
FANCM,TOP3B,3
RPA4,TOP3B,3
RPA1,TOP3B,3
RPA2,TOP3B,3
RPA3,TOP3B,3
TELO2,ATR,1
BLM,RPA4,3
RMI1,RPA4,3
RMI2,RPA4,3
TOP3A,RPA4,3
TOP3B,RPA4,3
BLM,RPA1,3
RMI1,RPA1,3
RMI2,RPA1,3
TOP3A,RPA1,3
TOP3B,RPA1,3
BLM,RPA2,3
RMI1,RPA2,3
RMI2,RPA2,3
TOP3A,RPA2,3
TOP3B,RPA2,3
BLM,RPA3,3
RMI1,RPA3,3
RMI2,RPA3,3
TOP3A,RPA3,3
TOP3B,RPA3,3
FAAP24,TELO2,3
FANCD2,BRCA2,1
BRIP1,BRCA2,3
BRIP1,MLH1,1
FAN1,MLH1,1
PALB2,BRIP1,3
BRCA2,BRIP1,3
ATR,BRCA1,3
PALB2,RAD51C,1
BRCA2,RAD51C,1
FANCM,CENPS-CORT,3
FANCM,CENPX,3
FANCM,CENPS,3
BRIP1,PMS2,1
FAN1,PMS2,1
BRCA2,RAD51,1
FANCM,FAAP24,3
TELO2,FAAP24,3
FANCD2,FAN1,1
