from,to,weight
GNE,NANS,3
GCK,PGM1,3
GCK,PGM2,3
GCK,GPI,3
HK1,PGM1,3
HK1,PGM2,3
HK1,GPI,3
HK1,GFPT1,3
HK1,GFPT2,3
HK1,PMM1,3
HK1,PMM2,3
HK1,MPI,3
HK1,GNPNAT1,3
HK1,NANS,3
HK2,PGM1,3
HK2,PGM2,3
HK2,GPI,3
HK2,GFPT1,3
HK2,GFPT2,3
HK2,PMM1,3
HK2,PMM2,3
HK2,MPI,3
HK2,GNPNAT1,3
HK2,NANS,3
HK3,PGM1,3
HK3,PGM2,3
HK3,GPI,3
HK3,GFPT1,3
HK3,GFPT2,3
HK3,PMM1,3
HK3,PMM2,3
HK3,MPI,3
HK3,GNPNAT1,3
HK3,NANS,3
HKDC1,PGM1,3
HKDC1,PGM2,3
HKDC1,GPI,3
HKDC1,GFPT1,3
HKDC1,GFPT2,3
HKDC1,PMM1,3
HKDC1,PMM2,3
HKDC1,MPI,3
HKDC1,GNPNAT1,3
HKDC1,NANS,3
PGM1,UGP2,3
PGM2,UGP2,3
UGP2,GALE,3
UGP2,UGDH,3
GALE,GNE,3
GALE,UGDH,3
UGDH,UXS1,3
GPI,PGM1,3
GPI,PGM2,3
GPI,GFPT1,3
GPI,GFPT2,3
GPI,MPI,3
GFPT1,GNPNAT1,3
GFPT2,GNPNAT1,3
PMM1,GMPPB,3
PMM1,GMPPA,3
PMM2,GMPPB,3
PMM2,GMPPA,3
GMPPB,GMDS,3
GMPPA,GMDS,3
GMDS,GFUS,3
MPI,GPI,3
MPI,GFPT1,3
MPI,GFPT2,3
MPI,PMM1,3
MPI,PMM2,3
MPI,NANS,3
GNPNAT1,PGM3,3
PGM3,UAP1,3
PGM3,UAP1L1,3
UAP1,GNE,3
UAP1,GALE,3
UAP1L1,GNE,3
UAP1L1,GALE,3
NANS,NANP,3
NANP,CMAS,3
GALK1,GALT,3
FCSK,FPGT,3
NAGK,PGM3,3
GALK2,UAP1,3
GALK2,UAP1L1,3
