from,to,value
MTOR,RPTOR,3
RPTOR,MTOR,3
MLST8,MTOR,3
MTOR,MLST8,3
RPTOR,ULK2,2
MTOR,ULK2,2
MLST8,ULK2,2
PPP2CA,ULK2,2
PPP2CB,ULK2,2
RPTOR,ATG13,2
MTOR,ATG13,2
MLST8,ATG13,2
ULK2,ATG13,1
ATG101,ATG13,3
PPP2CA,ATG13,2
PPP2CB,ATG13,2
RPTOR,ATG101,2
MTOR,ATG101,2
MLST8,ATG101,2
ATG13,ATG101,3
PPP2CA,ATG101,2
PPP2CB,ATG101,2
RPTOR,IGBP1,1
MTOR,IGBP1,1
MLST8,IGBP1,1
IGBP1,PPP2CA,1
IGBP1,PPP2CB,1
ATG16L1,ATG3,1
ATG12,ATG3,1
ATG5,ATG3,1
ATG3,GABARAP,1
ATG4A,GABARAP,1
ATG4B,GABARAP,1
ATG4C,GABARAP,1
ATG4D,GABARAP,1
ATG16L1,GABARAP,1
ATG12,GABARAP,1
ATG7,GABARAP,1
ATG5,GABARAP,1
ATG3,GABARAPL2,1
ATG4A,GABARAPL2,1
ATG4B,GABARAPL2,1
ATG4C,GABARAPL2,1
ATG4D,GABARAPL2,1
ATG16L1,GABARAPL2,1
ATG12,GABARAPL2,1
ATG7,GABARAPL2,1
ATG5,GABARAPL2,1
ATG3,GABARAPL1,1
ATG4A,GABARAPL1,1
ATG4B,GABARAPL1,1
ATG4C,GABARAPL1,1
ATG4D,GABARAPL1,1
ATG16L1,GABARAPL1,1
ATG12,GABARAPL1,1
ATG7,GABARAPL1,1
ATG5,GABARAPL1,1
ATG12,ATG16L1,3
ATG5,ATG16L1,3
ATG16L1,ATG12,3
ATG10,ATG12,1
ATG7,ATG12,1
ATG5,ATG12,3
ATG16L1,ATG5,3
ATG12,ATG5,3
