from,to,weight
SC5D,DHCR7,3
SC5D,DHCR24,3
EBP,SC5D,3
EBP,DHCR24,3
DHCR7,DHCR24,3
DHCR7,SOAT1,3
DHCR7,SOAT2,3
DHCR24,SC5D,3
DHCR24,EBP,3
DHCR24,DHCR7,3
DHCR24,CYP51A1,3
DHCR24,MSMO1,3
DHCR24,SOAT1,3
DHCR24,SOAT2,3
CYP51A1,TM7SF2,3
CYP51A1,LBR,3
TM7SF2,EBP,3
TM7SF2,DHCR24,3
TM7SF2,MSMO1,3
LSS,DHCR24,3
LSS,CYP51A1,3
LBR,DHCR24,3
LBR,MSMO1,3
NSDHL,HSD17B7,3
MSMO1,NSDHL,3
HSD17B7,EBP,3
HSD17B7,DHCR24,3
HSD17B7,MSMO1,3
CEL,DHCR24,3
CEL,SOAT1,3
CEL,SOAT2,3
LIPA,DHCR24,3
LIPA,SOAT1,3
LIPA,SOAT2,3
SOAT1,DHCR24,3
SOAT1,CEL,3
SOAT1,LIPA,3
SOAT2,DHCR24,3
SOAT2,CEL,3
SOAT2,LIPA,3
CYP2R1,CYP27B1,3
CYP2R1,CYP24A1,3
CYP27B1,CYP24A1,3
FDFT1,SQLE,3
SQLE,LSS,3
