from,to,value
B3GALT4,ST3GAL1,3
B3GALT4,ST3GAL2,3
B3GALT4,GLB1,3
GLB1,HEXA,3
B4GALNT1,HEXA,3
GLB1,HEXB,3
B4GALNT1,HEXB,3
HEXA,ST8SIA1,3
HEXB,ST8SIA1,3
ST3GAL5,ST8SIA1,3
ST3GAL1,ST8SIA5,3
ST3GAL2,ST8SIA5,3
ST8SIA1,ST8SIA5,3
GLB1,B3GALT4,3
B4GALNT1,B3GALT4,3
HEXA,B4GALNT1,3
HEXB,B4GALNT1,3
ST8SIA1,B4GALNT1,3
ST8SIA5,B4GALNT1,3
ST3GAL5,B4GALNT1,3
ST3GAL1,ST6GALNAC6,3
ST3GAL2,ST6GALNAC6,3
ST3GAL1,ST6GALNAC3,3
ST3GAL2,ST6GALNAC3,3
ST3GAL1,ST6GALNAC4,3
ST3GAL2,ST6GALNAC4,3
ST3GAL1,ST6GALNAC5,3
ST3GAL2,ST6GALNAC5,3
